duration,month,hour,day_of_week,user_type
11.757918487000001,3,9,Wednesday,Subscriber
3.2981992960000004,3,9,Wednesday,Subscriber
5.536594063000001,3,9,Wednesday,Subscriber
13.745624907000002,3,8,Wednesday,Subscriber
6.052671051000001,3,8,Wednesday,Subscriber
7.594918562000001,3,8,Wednesday,Subscriber
18.007576811000003,3,8,Wednesday,Subscriber
15.482492977000001,3,8,Wednesday,Subscriber
1.6547997620000001,3,8,Wednesday,Subscriber
6.6418828350000005,3,8,Wednesday,Subscriber
5.745198235,3,8,Wednesday,Subscriber
7.645269569000001,3,8,Wednesday,Subscriber
24.162599909,3,8,Wednesday,Subscriber
8.634422685,3,8,Wednesday,Subscriber
23.84647692,3,8,Wednesday,Subscriber
10.342356843000001,3,8,Wednesday,Subscriber
39.193150514,3,8,Wednesday,Subscriber
14.008463497000001,3,8,Wednesday,Subscriber
13.346966934000001,3,8,Wednesday,Subscriber
6.344726892000001,3,8,Wednesday,Subscriber
6.9065214610000005,3,8,Wednesday,Subscriber
3.236531396,3,8,Wednesday,Subscriber
14.697410609000002,3,8,Wednesday,Subscriber
7.8225897820000005,3,8,Wednesday,Subscriber
17.177926885,3,8,Wednesday,Subscriber
3.8251431680000003,3,8,Wednesday,Subscriber
1.8120862410000003,3,8,Wednesday,Subscriber
10.588995109,3,7,Wednesday,Subscriber
12.510400203000001,3,7,Wednesday,Customer
13.004076743,3,7,Wednesday,Customer
3.1102455370000004,3,7,Wednesday,Subscriber
13.011076883000001,3,7,Wednesday,Subscriber
6.827036538000001,3,7,Wednesday,Subscriber
3.7062574570000004,3,7,Wednesday,Subscriber
14.535240699000001,3,7,Wednesday,Subscriber
12.757921820000002,3,7,Wednesday,Subscriber
10.020850413000002,3,7,Wednesday,Subscriber
8.334750025,3,7,Wednesday,Subscriber
5.239821461000001,3,7,Wednesday,Subscriber
15.340590139000001,3,7,Wednesday,Subscriber
9.664426618,3,7,Wednesday,Subscriber
4.242651518000001,3,7,Wednesday,Subscriber
2.5646179580000004,3,7,Wednesday,Subscriber
4.607442147,3,7,Wednesday,Subscriber
4.7440948800000005,3,7,Wednesday,Subscriber
20.870850742000002,3,7,Wednesday,Subscriber
4.530307271000001,3,7,Wednesday,Subscriber
14.698760636000001,3,6,Wednesday,Subscriber
18.065811309,3,6,Wednesday,Subscriber
8.802109372,3,6,Wednesday,Subscriber
24.374704151000003,3,6,Wednesday,Subscriber
2.97139276,3,6,Wednesday,Subscriber
15.785965713000001,3,6,Wednesday,Subscriber
14.574258146000002,3,5,Wednesday,Subscriber
16.045454236,3,3,Wednesday,Subscriber
8.734924695,3,23,Tuesday,Subscriber
10.205187433,3,22,Tuesday,Subscriber
11.456029116000002,3,22,Tuesday,Subscriber
6.533347331000001,3,21,Tuesday,Subscriber
9.879947595,3,21,Tuesday,Subscriber
18.278415561000003,3,21,Tuesday,Subscriber
18.114595618000003,3,21,Tuesday,Subscriber
21.744468214,3,21,Tuesday,Subscriber
5.841933503000001,3,20,Tuesday,Subscriber
22.046757593000002,3,20,Tuesday,Subscriber
4.448172295,3,20,Tuesday,Subscriber
18.870760741,3,20,Tuesday,Customer
6.071321424000001,3,20,Tuesday,Subscriber
11.291909167000002,3,20,Tuesday,Subscriber
22.206494121000002,3,19,Tuesday,Subscriber
16.62133242,3,19,Tuesday,Subscriber
7.921775099,3,19,Tuesday,Subscriber
14.090831811000001,3,19,Tuesday,Subscriber
9.314402951000002,3,19,Tuesday,Subscriber
9.41402161,3,19,Tuesday,Subscriber
4.247534949,3,19,Tuesday,Subscriber
4.621709099,3,19,Tuesday,Subscriber
7.601002017000001,3,19,Tuesday,Customer
55.920151714000006,3,19,Tuesday,Customer
9.508606835,3,19,Tuesday,Subscriber
13.525270500000001,3,18,Tuesday,Subscriber
9.481056284000001,3,18,Tuesday,Subscriber
12.238094757,3,18,Tuesday,Subscriber
8.196013917,3,18,Tuesday,Subscriber
2.5012000230000004,3,18,Tuesday,Subscriber
10.349290315000001,3,18,Tuesday,Subscriber
5.364440620000001,3,18,Tuesday,Subscriber
7.475649510000001,3,18,Tuesday,Subscriber
14.090831811000001,3,18,Tuesday,Subscriber
7.408498167,3,18,Tuesday,Subscriber
27.057374470000003,3,18,Tuesday,Subscriber
2.296595931,3,18,Tuesday,Subscriber
3.223864476,3,18,Tuesday,Subscriber
5.917801687000001,3,18,Tuesday,Subscriber
7.444765559,3,18,Tuesday,Subscriber
6.352460380000001,3,18,Tuesday,Subscriber
50.212487563,3,18,Tuesday,Subscriber
6.774835494,3,18,Tuesday,Subscriber
41.718467686000004,3,18,Tuesday,Subscriber
15.817916352000001,3,18,Tuesday,Subscriber
10.59754528,3,18,Tuesday,Subscriber
4.765345305,3,18,Tuesday,Subscriber
20.250921677,3,17,Tuesday,Customer
30.010183525000002,3,17,Tuesday,Subscriber
11.267908687,3,17,Tuesday,Subscriber
5.133752673,3,17,Tuesday,Subscriber
6.367044005,3,17,Tuesday,Subscriber
16.847386941,3,17,Tuesday,Customer
14.804196078000002,3,17,Tuesday,Subscriber
21.399144641000003,3,17,Tuesday,Customer
12.600568673000001,3,17,Tuesday,Subscriber
15.393424529,3,17,Tuesday,Subscriber
24.182200301,3,17,Tuesday,Subscriber
2.7583885,3,17,Tuesday,Subscriber
6.710217535000001,3,17,Tuesday,Subscriber
15.474759489000002,3,17,Tuesday,Subscriber
9.098698637,3,17,Tuesday,Subscriber
2.29437922,3,17,Tuesday,Subscriber
11.379544253,3,17,Tuesday,Subscriber
9.819429718,3,17,Tuesday,Subscriber
11.005270101,3,17,Tuesday,Subscriber
13.275232166,3,17,Tuesday,Subscriber
22.655519768,3,17,Tuesday,Subscriber
6.359877195,3,17,Tuesday,Subscriber
8.03949412,3,17,Tuesday,Subscriber
62.19157714000001,3,17,Tuesday,Customer
7.3757308450000005,3,17,Tuesday,Subscriber
16.238458096000002,3,17,Tuesday,Customer
6.656683131,3,17,Tuesday,Subscriber
3.2025307160000005,3,17,Tuesday,Subscriber
5.007866822,3,17,Tuesday,Subscriber
10.076901534000001,3,17,Tuesday,Subscriber
13.322366442000002,3,17,Tuesday,Subscriber
27.747304935000003,3,17,Tuesday,Customer
4.019980398,3,17,Tuesday,Subscriber
6.572214775000001,3,17,Tuesday,Subscriber
15.336573392000002,3,17,Tuesday,Subscriber
12.681486958,3,17,Tuesday,Subscriber
8.306116119,3,16,Tuesday,Subscriber
6.3230097910000005,3,16,Tuesday,Subscriber
3.6968406020000004,3,16,Tuesday,Subscriber
24.694777219000002,3,16,Tuesday,Customer
49.07289810500001,3,16,Tuesday,Customer
8.280948949,3,16,Tuesday,Subscriber
4.653009725,3,16,Tuesday,Subscriber
13.331916633,3,16,Tuesday,Subscriber
10.926118518000001,3,16,Tuesday,Subscriber
4.466572663,3,16,Tuesday,Subscriber
3.0681946960000004,3,16,Tuesday,Subscriber
15.973919472000002,3,16,Tuesday,Customer
17.922058434,3,16,Tuesday,Subscriber
9.197600615,3,16,Tuesday,Subscriber
4.853247063,3,16,Tuesday,Subscriber
9.641492826,3,16,Tuesday,Subscriber
8.293982543,3,15,Tuesday,Subscriber
24.841846827,3,15,Tuesday,Subscriber
8.212797586,3,15,Tuesday,Customer
15.599761989000001,3,15,Tuesday,Subscriber
48.396917919,3,15,Tuesday,Customer
11.000986682,3,15,Tuesday,Subscriber
15.570044728000001,3,15,Tuesday,Subscriber
27.69088714,3,15,Tuesday,Customer
28.301599354000004,3,15,Tuesday,Customer
11.431845299,3,15,Tuesday,Customer
5.5680613590000005,3,14,Tuesday,Subscriber
6.071838101000001,3,14,Tuesday,Subscriber
144.808979455,3,14,Tuesday,Customer
136.257375093,3,14,Tuesday,Customer
6.790185801000001,3,14,Tuesday,Subscriber
14.455072429000001,3,14,Tuesday,Subscriber
23.156629790000004,3,14,Tuesday,Subscriber
155.395491181,3,14,Tuesday,Customer
26.492063164,3,14,Tuesday,Customer
57.33204661800001,3,14,Tuesday,Customer
4.899914663000001,3,13,Tuesday,Subscriber
14.174383482000001,3,13,Tuesday,Subscriber
6.514496954,3,13,Tuesday,Subscriber
18.615772308,3,13,Tuesday,Subscriber
3.9733461320000005,3,13,Tuesday,Subscriber
7.7082374950000005,3,13,Tuesday,Customer
20.479559583,3,13,Tuesday,Customer
4.712177575,3,13,Tuesday,Subscriber
43.85739379700001,3,13,Tuesday,Customer
179.83064654100002,3,12,Tuesday,Customer
14.193233859000001,3,12,Tuesday,Subscriber
30.313656261000002,3,12,Tuesday,Customer
5.462392579,3,12,Tuesday,Subscriber
6.205374105000001,3,12,Tuesday,Subscriber
15.336306720000001,3,12,Tuesday,Subscriber
14.584591686000001,3,11,Tuesday,Subscriber
18.341283485,3,11,Tuesday,Subscriber
7.228744572000001,3,11,Tuesday,Subscriber
16.058687834,3,11,Tuesday,Subscriber
19.124965825,3,11,Tuesday,Customer
4.1846170240000005,3,11,Tuesday,Subscriber
6.0930051910000005,3,10,Tuesday,Subscriber
8.64750628,3,10,Tuesday,Subscriber
12.070424737000002,3,10,Tuesday,Customer
6.656699798000001,3,10,Tuesday,Subscriber
7.788322430000001,3,10,Tuesday,Subscriber
6.261475227000001,3,10,Tuesday,Subscriber
17.33317999,3,10,Tuesday,Subscriber
21.630282597,3,10,Tuesday,Subscriber
36.859253837000004,3,10,Tuesday,Customer
10.36787402,3,10,Tuesday,Customer
16.949072308,3,9,Tuesday,Customer
6.690683811,3,9,Tuesday,Subscriber
8.642556181000002,3,9,Tuesday,Subscriber
16.73233464,3,9,Tuesday,Subscriber
